,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.909,0.909,0.0,0.333,0.523,0.571,0.0,0.0,0.142,0.778,0.292
1,es_fscore_0.5_std,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.0,0.12,0.391,0.372
2,es_precision_0.5_mean,0.833,0.833,0.0,1.0,0.58,1.0,0.0,0.0,0.091,0.8,0.36
3,es_precision_0.5_std,0.0,0.0,0.0,0.0,0.382,0.0,0.0,0.0,0.077,0.4,0.445
4,es_recall_0.5_mean,1.0,1.0,0.0,0.2,0.52,0.4,1.0,0.36,0.32,0.96,0.52
5,es_recall_0.5_std,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.08,0.271,0.08,0.325
6,execution_time_mean,0.039,0.041,0.335,0.033,6.68,0.207,0.199,0.249,0.367,0.197,1.195
7,execution_time_std,0.001,0.001,0.004,0.005,1.506,0.001,0.001,0.002,0.004,0.002,0.974
