,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.909,0.909,0.0,0,0.95,0.635,0.0,0.0,0.034,0.528,0.114
1,es_fscore_0.5_std,0.0,0.0,0.0,0,0.1,0.127,0.0,0.0,0.037,0.438,0.229
2,es_precision_0.5_mean,0.833,0.833,0.0,0,1.0,1.0,0.0,0.0,0.019,0.6,0.2
3,es_precision_0.5_std,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.02,0.49,0.4
4,es_recall_0.5_mean,1.0,1.0,0.0,0,0.92,0.48,1.0,0.4,0.2,0.88,0.28
5,es_recall_0.5_std,0.0,0.0,0.0,0,0.16,0.16,0.0,0.0,0.219,0.16,0.24
6,execution_time_mean,0.223,0.229,4.107,0,63.017,0.914,0.968,2.2,4.356,0.95,1.628
7,execution_time_std,0.005,0.006,0.057,0,49.554,0.016,0.008,0.022,0.12,0.019,1.145
