,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.836,0.765,0.133,0.167,0.412,0.879,0.347,0.596,0.356,0.437,0.016
1,es_fscore_0.75_std,0.321,0.368,0.126,0.192,0.267,0.221,0.315,0.422,0.142,0.265,0.037
2,es_precision_0.75_mean,0.809,0.777,0.196,0.136,0.809,0.938,0.292,0.582,0.277,0.616,0.342
3,es_precision_0.75_std,0.322,0.374,0.123,0.166,0.376,0.23,0.309,0.431,0.119,0.4,0.381
4,es_recall_0.75_mean,0.874,0.754,0.129,0.234,0.301,0.831,0.939,0.646,0.511,0.518,0.061
5,es_recall_0.75_std,0.321,0.363,0.133,0.222,0.245,0.218,0.149,0.386,0.173,0.221,0.1
6,execution_time_mean,0.147,0.155,2.257,0.147,20.38,1.967,0.674,0.863,0.762,0.679,0.27
7,execution_time_std,0.006,0.007,0.128,0.013,8.416,0.163,0.042,0.066,0.11,0.05,0.008
