,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.999,0.96,0.607,0.753,0.784,0.936,0.998,0.998,0.762,0.785,0.3
1,es_fscore_0.25_std,0.009,0.024,0.232,0.16,0.162,0.047,0.011,0.017,0.064,0.178,0.137
2,es_precision_0.25_mean,0.998,0.978,0.672,0.684,1.0,1.0,0.999,0.997,0.664,1.0,0.748
3,es_precision_0.25_std,0.017,0.025,0.219,0.149,0.0,0.0,0.006,0.028,0.062,0.0,0.198
4,es_recall_0.25_mean,1.0,0.944,0.594,0.841,0.674,0.882,0.997,1.0,0.896,0.679,0.206
5,es_recall_0.25_std,0.0,0.032,0.27,0.179,0.214,0.078,0.017,0.0,0.079,0.235,0.114
6,execution_time_mean,0.15,0.155,2.585,0.142,13.902,1.896,0.684,0.83,0.734,0.683,0.258
7,execution_time_std,0.007,0.007,0.333,0.01,8.691,0.126,0.056,0.056,0.067,0.053,0.007
