,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.986,0.931,0.462,0.426,0.615,0.934,0.996,0.916,0.57,0.716,0.117
1,es_fscore_0.5_std,0.097,0.135,0.297,0.257,0.216,0.045,0.017,0.242,0.128,0.172,0.136
2,es_precision_0.5_mean,0.983,0.945,0.455,0.358,0.967,1.0,0.997,0.913,0.453,0.992,0.58
3,es_precision_0.5_std,0.102,0.137,0.277,0.23,0.152,0.0,0.011,0.246,0.113,0.073,0.285
4,es_recall_0.5_mean,0.99,0.917,0.503,0.537,0.484,0.879,0.994,0.921,0.776,0.59,0.086
5,es_recall_0.5_std,0.095,0.136,0.328,0.285,0.238,0.074,0.028,0.239,0.138,0.214,0.102
6,execution_time_mean,0.147,0.154,2.295,0.156,17.865,1.917,0.678,0.831,0.835,0.682,0.264
7,execution_time_std,0.006,0.006,0.189,0.03,8.765,0.14,0.052,0.047,0.213,0.059,0.008
