,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,1.0,0.955,0.476,0.724,0.938,0.936,0.954,0.993,0.762,0.922,0.071
1,es_fscore_0.25_std,0.003,0.067,0.282,0.201,0.095,0.059,0.059,0.074,0.079,0.13,0.155
2,es_precision_0.25_mean,1.0,0.979,0.503,0.665,0.992,1.0,0.986,1.0,0.676,0.998,0.851
3,es_precision_0.25_std,0.0,0.025,0.269,0.187,0.032,0.0,0.03,0.0,0.082,0.01,0.345
4,es_recall_0.25_mean,1.0,0.939,0.465,0.798,0.905,0.885,0.927,0.992,0.876,0.878,0.045
5,es_recall_0.25_std,0.005,0.08,0.292,0.224,0.145,0.092,0.088,0.085,0.089,0.184,0.101
6,execution_time_mean,0.148,0.154,2.895,0.149,8.071,1.821,0.684,0.791,0.809,0.681,0.264
7,execution_time_std,0.007,0.007,0.262,0.029,5.532,0.103,0.061,0.04,0.243,0.058,0.005
