,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.989,0.944,0.352,0.366,0.783,0.926,0.977,0.987,0.548,0.782,0.119
1,es_fscore_0.5_std,0.1,0.093,0.26,0.266,0.161,0.104,0.044,0.103,0.129,0.175,0.135
2,es_precision_0.5_mean,0.988,0.959,0.401,0.306,0.997,0.99,0.96,0.986,0.435,0.994,0.594
3,es_precision_0.5_std,0.102,0.094,0.28,0.236,0.012,0.099,0.071,0.108,0.112,0.026,0.264
4,es_recall_0.5_mean,0.99,0.929,0.339,0.47,0.672,0.874,0.996,0.99,0.747,0.679,0.081
5,es_recall_0.5_std,0.099,0.095,0.266,0.299,0.213,0.117,0.018,0.099,0.15,0.235,0.098
6,execution_time_mean,0.15,0.155,2.585,0.142,13.902,1.896,0.684,0.83,0.734,0.683,0.258
7,execution_time_std,0.007,0.007,0.333,0.01,8.691,0.126,0.056,0.056,0.067,0.053,0.007
