,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.998,0.955,0.566,0.859,0.968,0.877,0.884,0.989,0.744,0.951,0.556
1,es_fscore_0.25_std,0.012,0.099,0.423,0.283,0.042,0.168,0.097,0.1,0.094,0.07,0.285
2,es_precision_0.25_mean,1.0,0.969,0.572,0.95,0.979,1.0,0.946,0.99,0.667,0.991,0.95
3,es_precision_0.25_std,0.0,0.101,0.4,0.205,0.052,0.0,0.075,0.099,0.087,0.027,0.218
4,es_recall_0.25_mean,0.996,0.942,0.61,0.831,0.958,0.809,0.833,0.989,0.846,0.92,0.438
5,es_recall_0.25_std,0.022,0.1,0.443,0.307,0.043,0.196,0.121,0.1,0.124,0.106,0.279
6,execution_time_mean,0.149,0.156,1.804,0.143,5.568,1.763,0.687,0.794,0.728,0.689,0.255
7,execution_time_std,0.006,0.006,0.13,0.009,2.38,0.093,0.046,0.039,0.058,0.057,0.006
