,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,1.0,0.943,0.248,0.353,0.877,0.927,0.912,0.99,0.568,0.839,0.002
1,es_fscore_0.5_std,0.0,0.098,0.166,0.294,0.163,0.069,0.079,0.099,0.155,0.142,0.024
2,es_precision_0.5_mean,1.0,0.96,0.248,0.296,0.957,1.0,0.851,0.99,0.452,0.947,0.399
3,es_precision_0.5_std,0.0,0.1,0.175,0.262,0.136,0.0,0.118,0.099,0.138,0.096,0.48
4,es_recall_0.5_mean,1.0,0.928,0.268,0.467,0.826,0.87,0.991,0.99,0.782,0.791,0.002
5,es_recall_0.5_std,0.0,0.099,0.167,0.321,0.199,0.1,0.034,0.099,0.149,0.214,0.015
6,execution_time_mean,0.15,0.155,2.817,0.148,9.165,1.886,0.687,0.805,0.783,0.679,0.262
7,execution_time_std,0.006,0.007,0.158,0.024,6.535,0.121,0.058,0.047,0.203,0.055,0.006
