,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,1.0,0.951,0.293,0.38,0.853,0.933,0.949,1.0,0.572,0.794,0.081
1,es_fscore_0.5_std,0.0,0.026,0.19,0.277,0.161,0.05,0.066,0.003,0.136,0.172,0.109
2,es_precision_0.5_mean,1.0,0.968,0.313,0.318,0.989,1.0,0.91,1.0,0.456,0.968,0.498
3,es_precision_0.5_std,0.0,0.025,0.197,0.246,0.055,0.0,0.102,0.0,0.124,0.116,0.317
4,es_recall_0.5_mean,1.0,0.936,0.294,0.488,0.779,0.878,0.996,1.0,0.779,0.71,0.053
5,es_recall_0.5_std,0.0,0.035,0.205,0.309,0.218,0.081,0.027,0.005,0.141,0.22,0.073
6,execution_time_mean,0.15,0.154,2.798,0.136,11.497,1.909,0.683,0.811,0.729,0.671,0.26
7,execution_time_std,0.007,0.007,0.184,0.021,8.322,0.117,0.056,0.049,0.056,0.043,0.007
