,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.87,0.799,0.0,0.129,0.599,0.891,0.004,0.84,0.343,0.048,0.008
1,es_fscore_0.75_std,0.336,0.348,0.0,0.234,0.383,0.21,0.022,0.367,0.205,0.13,0.045
2,es_precision_0.75_mean,0.87,0.811,0.0,0.106,0.6,0.95,0.002,0.84,0.263,0.037,0.16
3,es_precision_0.75_std,0.336,0.353,0.0,0.203,0.391,0.218,0.012,0.367,0.169,0.124,0.367
4,es_recall_0.75_mean,0.87,0.788,0.0,0.22,0.61,0.842,0.862,0.84,0.538,0.915,0.007
5,es_recall_0.75_std,0.336,0.345,0.0,0.271,0.371,0.209,0.114,0.367,0.232,0.145,0.032
6,execution_time_mean,0.149,0.155,2.15,0.139,8.925,1.78,0.681,0.792,0.73,0.682,0.262
7,execution_time_std,0.006,0.007,0.074,0.009,5.322,0.093,0.049,0.044,0.067,0.053,0.005
