,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.829,0.954,0.416,0.529,0.262,0.924,0.663,0.04,0.586,0.409,0.049
1,es_fscore_0.5_std,0.12,0.027,0.134,0.187,0.065,0.104,0.238,0.095,0.099,0.182,0.078
2,es_precision_0.5_mean,0.725,0.965,0.455,0.447,0.964,0.99,0.993,0.058,0.468,1.0,0.521
3,es_precision_0.5_std,0.116,0.03,0.106,0.165,0.128,0.099,0.034,0.136,0.087,0.0,0.352
4,es_recall_0.5_mean,0.971,0.943,0.423,0.65,0.153,0.869,0.543,0.161,0.788,0.276,0.046
5,es_recall_0.5_std,0.13,0.032,0.196,0.219,0.042,0.116,0.258,0.092,0.116,0.159,0.061
6,execution_time_mean,0.148,0.154,2.196,0.139,24.239,2.233,0.68,1.033,0.738,0.681,0.281
7,execution_time_std,0.006,0.006,0.134,0.01,4.6,0.23,0.052,0.084,0.057,0.051,0.012
