,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.25_mean,0.969,0.958,0.693,0.76,0.511,0.938,0.967,0.899,0.761,0.674,0.276
1,es_fscore_0.25_std,0.046,0.028,0.161,0.146,0.203,0.049,0.1,0.212,0.066,0.181,0.126
2,es_precision_0.25_mean,0.946,0.974,0.635,0.681,1.0,1.0,1.0,0.898,0.656,1.0,0.786
3,es_precision_0.25_std,0.08,0.026,0.171,0.133,0.0,0.0,0.0,0.207,0.061,0.0,0.23
4,es_recall_0.25_mean,0.998,0.943,0.79,0.861,0.372,0.886,0.95,0.904,0.908,0.536,0.175
5,es_recall_0.25_std,0.011,0.037,0.184,0.169,0.216,0.078,0.137,0.213,0.081,0.208,0.095
6,execution_time_mean,0.147,0.155,2.257,0.147,20.38,1.967,0.674,0.863,0.762,0.679,0.27
7,execution_time_std,0.006,0.007,0.128,0.013,8.416,0.163,0.042,0.066,0.11,0.05,0.008
