,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.91,0.877,0.0,0.118,0.999,0.167,0.009,0.92,0.313,0.058,0.004
1,es_fscore_0.75_std,0.286,0.259,0.0,0.323,0.004,0.049,0.03,0.271,0.196,0.146,0.026
2,es_precision_0.75_mean,0.91,0.889,0.0,0.118,1.0,0.92,0.005,0.92,0.24,0.05,0.003
3,es_precision_0.75_std,0.286,0.263,0.0,0.323,0.0,0.271,0.016,0.271,0.163,0.147,0.019
4,es_recall_0.75_mean,0.91,0.866,0.0,0.118,0.999,0.092,0.821,0.92,0.503,0.887,0.53
5,es_recall_0.75_std,0.286,0.257,0.0,0.323,0.007,0.027,0.118,0.271,0.218,0.152,0.258
6,execution_time_mean,0.149,0.155,1.773,0.143,4.588,1.765,0.688,0.787,0.722,0.682,0.254
7,execution_time_std,0.007,0.007,0.144,0.008,1.564,0.097,0.065,0.044,0.061,0.049,0.004
