,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.491,0.491,0.262,0.192,0.24,0.545,0.741,0.48,0.498,0.431,0.0
1,es_fscore_05_std,0.211,0.211,0.125,0.149,0.081,0.217,0.179,0.198,0.177,0.177,0.0
2,es_precision_05_mean,0.599,0.599,0.462,0.388,0.784,0.624,0.85,0.586,0.465,0.91,0.853
3,es_precision_05_std,0.25,0.25,0.182,0.274,0.26,0.262,0.156,0.244,0.173,0.185,0.266
4,es_recall_05_mean,0.426,0.426,0.204,0.137,0.145,0.496,0.674,0.42,0.539,0.303,0.0
5,es_recall_05_std,0.191,0.191,0.119,0.113,0.048,0.194,0.206,0.184,0.181,0.157,0.0
6,execution_time_mean,0.159,0.165,2.16,0.133,29.644,2.974,0.728,0.853,1.505,0.725,0.252
7,execution_time_std,0.009,0.009,0.161,0.005,5.874,0.331,0.061,0.065,0.104,0.058,0.005
