,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.535,0.535,0.256,0.17,0.279,0.626,0.855,0.513,0.513,0.529,0.0
1,es_fscore_05_std,0.257,0.257,0.123,0.171,0.091,0.275,0.139,0.249,0.186,0.186,0.0
2,es_precision_05_mean,0.698,0.698,0.424,0.382,0.871,0.714,0.912,0.695,0.48,0.967,0.862
3,es_precision_05_std,0.315,0.315,0.177,0.328,0.223,0.313,0.108,0.319,0.178,0.083,0.285
4,es_recall_05_mean,0.446,0.446,0.203,0.119,0.168,0.567,0.819,0.423,0.552,0.388,0.0
5,es_recall_05_std,0.232,0.232,0.111,0.134,0.06,0.252,0.176,0.224,0.195,0.188,0.0
6,execution_time_mean,0.156,0.161,2.15,0.136,27.56,2.862,0.721,0.836,1.464,0.711,0.252
7,execution_time_std,0.009,0.009,0.159,0.005,5.295,0.335,0.078,0.056,0.091,0.06,0.006
