,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.748,0.748,0.331,0.271,0.391,0.863,0.936,0.728,0.45,0.67,0.003
1,es_fscore_05_std,0.236,0.236,0.139,0.304,0.116,0.226,0.056,0.234,0.246,0.176,0.027
2,es_precision_05_mean,0.923,0.923,0.432,0.481,0.963,0.936,0.896,0.928,0.423,0.962,0.857
3,es_precision_05_std,0.246,0.246,0.176,0.448,0.169,0.238,0.095,0.235,0.238,0.08,0.307
4,es_recall_05_mean,0.646,0.646,0.294,0.208,0.251,0.805,0.986,0.619,0.485,0.549,0.002
5,es_recall_05_std,0.238,0.238,0.138,0.259,0.089,0.222,0.03,0.236,0.253,0.213,0.016
6,execution_time_mean,0.154,0.16,2.217,0.136,22.242,2.428,0.723,0.84,1.454,0.702,0.254
7,execution_time_std,0.009,0.009,0.213,0.005,6.206,0.266,0.079,0.056,0.105,0.053,0.008
