,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.791,0.791,0.389,0.338,0.484,0.893,0.887,0.77,0.489,0.724,0.0
1,es_fscore_05_std,0.221,0.221,0.162,0.359,0.116,0.185,0.081,0.222,0.295,0.171,0.0
2,es_precision_05_mean,0.939,0.939,0.451,0.557,0.979,0.961,0.81,0.94,0.463,0.913,0.554
3,es_precision_05_std,0.237,0.237,0.161,0.473,0.092,0.189,0.121,0.237,0.286,0.114,0.485
4,es_recall_05_mean,0.694,0.694,0.368,0.277,0.329,0.838,0.992,0.665,0.521,0.648,0.0
5,es_recall_05_std,0.219,0.219,0.178,0.324,0.102,0.187,0.027,0.223,0.304,0.237,0.0
6,execution_time_mean,0.151,0.156,2.159,0.134,16.77,2.244,0.681,0.82,1.403,0.694,0.257
7,execution_time_std,0.008,0.009,0.148,0.005,6.117,0.174,0.047,0.06,0.087,0.071,0.005
