,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.422,0.422,0.225,0.283,0.224,0.404,0.342,0.399,0.519,0.211,0.002
1,es_fscore_05_std,0.108,0.108,0.138,0.151,0.068,0.13,0.123,0.104,0.111,0.091,0.013
2,es_precision_05_mean,0.509,0.509,0.438,0.516,0.666,0.459,0.528,0.475,0.48,0.615,0.679
3,es_precision_05_std,0.132,0.132,0.236,0.219,0.239,0.167,0.175,0.152,0.11,0.255,0.298
4,es_recall_05_mean,0.368,0.368,0.167,0.214,0.137,0.37,0.27,0.36,0.568,0.134,0.001
5,es_recall_05_std,0.106,0.106,0.111,0.129,0.04,0.105,0.118,0.102,0.114,0.063,0.007
6,execution_time_mean,0.151,0.157,2.007,0.134,28.932,2.499,0.691,0.789,1.426,0.695,0.256
7,execution_time_std,0.008,0.009,0.133,0.006,5.723,0.235,0.051,0.051,0.091,0.062,0.008
