,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.881,0.881,0.221,0.307,0.824,0.575,0.768,0.984,0.166,0.796,0.439
1,es_fscore_05_std,0.099,0.098,0.212,0.202,0.203,0.29,0.155,0.086,0.142,0.134,0.253
2,es_precision_05_mean,0.856,0.856,0.284,0.367,0.828,0.67,0.683,0.985,0.14,0.724,0.655
3,es_precision_05_std,0.101,0.1,0.242,0.211,0.213,0.237,0.158,0.085,0.121,0.145,0.271
4,es_recall_05_mean,0.915,0.915,0.246,0.289,0.838,0.536,0.956,0.983,0.206,0.967,0.362
5,es_recall_05_std,0.095,0.095,0.265,0.211,0.192,0.296,0.084,0.087,0.172,0.058,0.241
6,execution_time_mean,0.15,0.156,1.804,0.328,7.946,1.361,0.689,0.813,1.476,0.687,0.276
7,execution_time_std,0.007,0.007,0.148,0.035,2.564,0.054,0.058,0.048,0.091,0.056,0.005
