,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.985,0.9,0.128,0.29,0.803,0.658,0.55,0.98,0.204,0.702,0.463
1,es_fscore_0.5_std,0.076,0.172,0.161,0.238,0.129,0.27,0.254,0.099,0.065,0.188,0.218
2,es_precision_0.5_mean,0.987,0.895,0.128,0.306,0.948,0.71,0.473,0.98,0.141,0.622,0.735
3,es_precision_0.5_std,0.078,0.166,0.129,0.238,0.15,0.247,0.249,0.098,0.05,0.187,0.269
4,es_recall_0.5_mean,0.984,0.915,0.268,0.302,0.729,0.631,0.706,0.979,0.379,0.857,0.363
5,es_recall_0.5_std,0.074,0.172,0.335,0.267,0.124,0.273,0.239,0.1,0.081,0.166,0.2
6,execution_time_mean,0.875,1.834,39.644,1.689,54.278,30.492,7.855,11.602,5.673,7.595,0.357
7,execution_time_std,0.04,0.413,4.056,1.338,44.448,4.586,1.51,2.308,0.274,1.465,0.009
