,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.794,0.796,0.128,0.314,0.775,0.537,0.749,0.978,0.242,0.778,0.385
1,es_fscore_05_std,0.145,0.144,0.151,0.198,0.238,0.257,0.161,0.103,0.139,0.163,0.253
2,es_precision_05_mean,0.762,0.763,0.194,0.374,0.792,0.62,0.671,0.98,0.213,0.707,0.59
3,es_precision_05_std,0.143,0.142,0.222,0.209,0.246,0.214,0.166,0.098,0.123,0.174,0.228
4,es_recall_05_mean,0.863,0.862,0.162,0.297,0.784,0.501,0.947,0.976,0.283,0.96,0.314
5,es_recall_05_std,0.134,0.134,0.209,0.207,0.234,0.264,0.057,0.108,0.158,0.058,0.251
6,execution_time_mean,0.154,0.16,1.846,0.426,7.628,1.435,0.719,0.808,1.436,0.716,0.273
7,execution_time_std,0.011,0.011,0.178,0.074,2.889,0.072,0.071,0.063,0.111,0.07,0.004
