,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.97,0.8,0.169,0.328,0.391,0.672,0.299,0.979,0.216,0.522,0.409
1,es_fscore_0.5_std,0.155,0.224,0.179,0.223,0.121,0.315,0.208,0.1,0.06,0.241,0.203
2,es_precision_0.5_mean,0.97,0.815,0.15,0.345,0.65,0.735,0.24,0.98,0.154,0.454,0.72
3,es_precision_0.5_std,0.155,0.206,0.121,0.22,0.239,0.259,0.2,0.098,0.048,0.235,0.258
4,es_recall_0.5_mean,0.969,0.808,0.382,0.342,0.314,0.653,0.442,0.977,0.369,0.675,0.313
5,es_recall_0.5_std,0.155,0.229,0.376,0.253,0.132,0.322,0.207,0.102,0.072,0.235,0.188
6,execution_time_mean,4.695,5.131,95.78,5.645,32.159,151.153,15.418,31.756,39.882,15.36,0.499
7,execution_time_std,0.163,0.26,13.127,2.372,14.75,33.818,0.743,0.895,2.959,0.751,0.012
