,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.938,0.938,0.427,0.243,0.644,0.464,0.405,0.989,0.177,0.688,0.484
1,es_fscore_05_std,0.119,0.119,0.109,0.234,0.101,0.117,0.28,0.072,0.128,0.221,0.229
2,es_precision_05_mean,0.932,0.932,0.439,0.283,0.899,0.515,0.331,0.99,0.134,0.606,0.765
3,es_precision_05_std,0.119,0.119,0.125,0.254,0.199,0.085,0.273,0.07,0.098,0.218,0.278
4,es_recall_05_mean,0.949,0.949,0.478,0.24,0.574,0.443,0.615,0.988,0.262,0.845,0.381
5,es_recall_05_std,0.116,0.116,0.161,0.244,0.086,0.12,0.226,0.074,0.185,0.175,0.214
6,execution_time_mean,1.669,1.693,30.267,2.16,24.469,16.431,6.013,10.798,31.911,6.008,0.392
7,execution_time_std,0.178,0.157,2.391,0.131,13.966,1.835,0.678,0.857,3.204,0.674,0.008
