,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.993,0.933,0.425,0.278,0.895,0.426,0.62,0.98,0.181,0.784,0.486
1,es_fscore_0.5_std,0.051,0.127,0.111,0.244,0.134,0.097,0.28,0.121,0.061,0.142,0.214
2,es_precision_0.5_mean,0.995,0.924,0.45,0.276,0.892,0.5,0.537,0.98,0.117,0.698,0.77
3,es_precision_0.5_std,0.05,0.123,0.117,0.24,0.148,0.0,0.274,0.121,0.044,0.149,0.269
4,es_recall_0.5_mean,0.991,0.944,0.447,0.313,0.913,0.389,0.81,0.98,0.424,0.944,0.383
5,es_recall_0.5_std,0.053,0.126,0.166,0.284,0.111,0.111,0.216,0.121,0.074,0.1,0.198
6,execution_time_mean,0.437,1.018,17.817,1.128,75.766,9.293,4.616,5.987,2.458,4.452,0.315
7,execution_time_std,0.02,0.196,1.029,1.333,23.266,0.886,0.745,0.937,0.262,0.661,0.005
