,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.868,0.869,0.148,0.277,0.836,0.615,0.753,0.99,0.201,0.777,0.334
1,es_fscore_05_std,0.111,0.111,0.172,0.209,0.189,0.271,0.167,0.07,0.146,0.149,0.201
2,es_precision_05_mean,0.846,0.846,0.169,0.343,0.838,0.67,0.673,0.99,0.176,0.705,0.54
3,es_precision_05_std,0.114,0.113,0.195,0.229,0.202,0.247,0.171,0.07,0.128,0.149,0.231
4,es_recall_05_mean,0.909,0.909,0.215,0.255,0.847,0.584,0.933,0.989,0.236,0.95,0.263
5,es_recall_05_std,0.103,0.103,0.274,0.208,0.185,0.276,0.09,0.07,0.168,0.064,0.187
6,execution_time_mean,0.209,0.217,2.889,0.615,12.085,2.234,0.927,1.196,2.296,0.941,0.289
7,execution_time_std,0.009,0.009,0.233,0.09,4.343,0.102,0.062,0.056,0.134,0.083,0.005
