,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.912,0.912,0.295,0.266,0.854,0.577,0.745,0.979,0.18,0.812,0.52
1,es_fscore_05_std,0.103,0.101,0.182,0.235,0.188,0.284,0.186,0.121,0.124,0.079,0.215
2,es_precision_05_mean,0.895,0.896,0.335,0.296,0.855,0.655,0.653,0.98,0.138,0.721,0.78
3,es_precision_05_std,0.111,0.108,0.203,0.246,0.2,0.252,0.187,0.121,0.097,0.094,0.248
4,es_recall_05_mean,0.933,0.933,0.342,0.267,0.871,0.54,0.916,0.978,0.271,0.975,0.42
5,es_recall_05_std,0.09,0.09,0.241,0.252,0.178,0.289,0.157,0.122,0.177,0.046,0.209
6,execution_time_mean,0.209,0.216,2.86,0.558,14.101,1.726,0.931,1.206,2.293,0.933,0.286
7,execution_time_std,0.008,0.009,0.192,0.079,4.941,0.05,0.071,0.07,0.136,0.075,0.005
