,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.8,0.8,0.169,0.278,0.391,0.672,0.299,0.979,0.174,0.522,0.409
1,es_fscore_05_std,0.224,0.224,0.179,0.211,0.121,0.315,0.208,0.1,0.146,0.241,0.203
2,es_precision_05_mean,0.815,0.815,0.15,0.338,0.65,0.735,0.24,0.98,0.151,0.454,0.72
3,es_precision_05_std,0.206,0.206,0.121,0.227,0.239,0.259,0.2,0.098,0.129,0.235,0.258
4,es_recall_05_mean,0.808,0.808,0.382,0.26,0.314,0.653,0.442,0.977,0.212,0.675,0.313
5,es_recall_05_std,0.229,0.229,0.376,0.213,0.132,0.322,0.207,0.102,0.176,0.235,0.188
6,execution_time_mean,5.081,5.131,95.78,3.812,32.159,151.153,15.418,31.756,136.183,15.36,0.499
7,execution_time_std,0.258,0.26,13.127,0.097,14.75,33.818,0.743,0.895,12.292,0.751,0.012
