,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.736,0.736,0.073,0.299,0.361,0.611,0.459,0.983,0.188,0.629,0.307
1,es_fscore_05_std,0.222,0.222,0.115,0.198,0.131,0.293,0.233,0.086,0.161,0.143,0.165
2,es_precision_05_mean,0.76,0.76,0.068,0.385,0.58,0.67,0.397,0.985,0.179,0.564,0.555
3,es_precision_05_std,0.201,0.201,0.072,0.209,0.183,0.237,0.226,0.085,0.154,0.15,0.172
4,es_recall_05_mean,0.725,0.725,0.177,0.272,0.276,0.595,0.588,0.981,0.197,0.765,0.234
5,es_recall_05_std,0.233,0.233,0.273,0.202,0.13,0.299,0.241,0.088,0.168,0.123,0.157
6,execution_time_mean,4.357,4.43,108.303,4.265,47.72,225.61,15.156,29.564,117.97,15.363,0.445
7,execution_time_std,1.528,1.58,157.839,1.614,73.052,149.336,6.3,11.623,47.315,6.673,0.011
