,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.819,0.82,0.091,0.307,0.873,0.66,0.644,0.969,0.189,0.742,0.387
1,es_fscore_05_std,0.194,0.194,0.149,0.205,0.188,0.261,0.206,0.121,0.167,0.122,0.218
2,es_precision_05_mean,0.81,0.811,0.09,0.365,0.898,0.7,0.568,0.97,0.171,0.663,0.62
3,es_precision_05_std,0.188,0.188,0.117,0.217,0.195,0.245,0.202,0.119,0.152,0.131,0.214
4,es_recall_05_mean,0.867,0.867,0.187,0.29,0.855,0.635,0.789,0.968,0.212,0.903,0.308
5,es_recall_05_std,0.195,0.195,0.3,0.212,0.187,0.267,0.203,0.123,0.186,0.064,0.206
6,execution_time_mean,0.646,0.663,11.044,1.438,25.984,10.385,2.623,4.293,10.457,2.662,0.336
7,execution_time_std,0.032,0.032,0.677,0.156,17.421,1.131,0.217,0.199,0.707,0.202,0.006
