,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.993,0.822,0.147,0.339,0.749,0.486,0.724,0.995,0.21,0.746,0.411
1,es_fscore_0.5_std,0.052,0.105,0.156,0.222,0.242,0.245,0.158,0.05,0.083,0.163,0.232
2,es_precision_0.5_mean,0.995,0.786,0.248,0.337,0.777,0.595,0.629,0.995,0.149,0.666,0.62
3,es_precision_0.5_std,0.05,0.105,0.235,0.219,0.255,0.196,0.164,0.05,0.064,0.171,0.246
4,es_recall_0.5_mean,0.991,0.876,0.128,0.355,0.742,0.439,0.965,0.994,0.377,0.973,0.343
5,es_recall_0.5_std,0.055,0.089,0.155,0.243,0.237,0.255,0.068,0.05,0.103,0.048,0.226
6,execution_time_mean,0.081,0.105,1.016,0.217,4.834,0.766,0.484,0.497,0.437,0.485,0.261
7,execution_time_std,0.005,0.006,0.102,0.062,2.246,0.034,0.038,0.05,0.036,0.044,0.004
