,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.97,0.907,0.152,0.311,0.599,0.717,0.396,0.964,0.194,0.701,0.463
1,es_fscore_0.5_std,0.142,0.17,0.183,0.229,0.135,0.278,0.241,0.147,0.072,0.19,0.217
2,es_precision_0.5_mean,0.973,0.9,0.149,0.319,0.775,0.755,0.324,0.965,0.133,0.623,0.73
3,es_precision_0.5_std,0.131,0.172,0.135,0.227,0.249,0.25,0.236,0.146,0.054,0.191,0.287
4,es_recall_0.5_mean,0.969,0.923,0.337,0.334,0.547,0.697,0.566,0.963,0.365,0.85,0.369
5,es_recall_0.5_std,0.147,0.166,0.38,0.259,0.11,0.284,0.228,0.148,0.096,0.164,0.198
6,execution_time_mean,1.486,1.589,28.839,1.535,26.331,21.243,5.683,10.313,10.354,5.678,0.392
7,execution_time_std,0.059,0.067,1.259,0.232,33.859,2.185,0.428,0.4,0.476,0.417,0.01
