,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.989,0.868,0.233,0.282,0.803,0.486,0.751,0.969,0.206,0.786,0.524
1,es_fscore_0.5_std,0.07,0.113,0.19,0.231,0.196,0.261,0.142,0.138,0.077,0.104,0.255
2,es_precision_0.5_mean,0.99,0.839,0.312,0.282,0.814,0.595,0.657,0.97,0.141,0.7,0.74
3,es_precision_0.5_std,0.07,0.118,0.226,0.233,0.214,0.209,0.14,0.138,0.058,0.107,0.278
4,es_recall_0.5_mean,0.988,0.905,0.239,0.296,0.814,0.443,0.955,0.968,0.404,0.977,0.433
5,es_recall_0.5_std,0.071,0.101,0.244,0.249,0.179,0.272,0.094,0.139,0.096,0.053,0.245
6,execution_time_mean,0.099,0.104,1.049,0.265,5.352,0.747,0.478,0.503,0.461,0.476,0.264
7,execution_time_std,0.005,0.005,0.093,0.042,2.027,0.026,0.048,0.029,0.041,0.047,0.005
