,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.989,0.912,0.38,0.29,0.815,0.347,0.765,0.989,0.177,0.814,0.536
1,es_fscore_0.5_std,0.07,0.089,0.119,0.266,0.217,0.131,0.169,0.07,0.055,0.107,0.221
2,es_precision_0.5_mean,0.99,0.893,0.446,0.283,0.818,0.5,0.671,0.99,0.112,0.729,0.795
3,es_precision_0.5_std,0.07,0.091,0.126,0.258,0.234,0.0,0.17,0.07,0.039,0.121,0.275
4,es_recall_0.5_mean,0.989,0.933,0.382,0.322,0.832,0.294,0.944,0.988,0.439,0.975,0.432
5,es_recall_0.5_std,0.07,0.086,0.197,0.302,0.195,0.145,0.12,0.071,0.079,0.065,0.204
6,execution_time_mean,0.145,0.202,2.64,0.418,12.397,1.391,0.944,1.029,0.744,0.944,0.272
7,execution_time_std,0.007,0.078,1.293,0.233,6.219,0.634,0.426,0.356,0.055,0.428,0.004
