,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.994,0.773,0.033,0.241,0.734,0.396,0.662,0.994,0.144,0.687,0.617
1,es_fscore_0.5_std,0.051,0.068,0.129,0.235,0.268,0.04,0.193,0.051,0.077,0.193,0.254
2,es_precision_0.5_mean,0.995,0.719,0.032,0.232,0.775,0.495,0.562,0.995,0.09,0.617,0.774
3,es_precision_0.5_std,0.05,0.065,0.127,0.233,0.273,0.05,0.2,0.05,0.051,0.205,0.258
4,es_recall_0.5_mean,0.993,0.845,0.04,0.271,0.708,0.33,0.988,0.993,0.448,0.98,0.548
5,es_recall_0.5_std,0.052,0.072,0.164,0.268,0.271,0.033,0.072,0.052,0.099,0.054,0.242
6,execution_time_mean,0.031,0.041,0.3,0.11,0.955,0.188,0.206,0.17,0.15,0.207,0.243
7,execution_time_std,0.002,0.003,0.31,0.031,0.383,0.012,0.026,0.013,0.037,0.026,0.005
