,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.994,0.732,0.052,0.373,0.852,0.565,0.679,0.978,0.243,0.721,0.265
1,es_fscore_0.5_std,0.053,0.168,0.097,0.206,0.206,0.235,0.189,0.1,0.074,0.184,0.125
2,es_precision_0.5_mean,0.995,0.713,0.045,0.395,0.867,0.61,0.618,0.98,0.187,0.659,0.485
3,es_precision_0.5_std,0.05,0.152,0.077,0.204,0.216,0.207,0.196,0.098,0.067,0.195,0.111
4,es_recall_0.5_mean,0.993,0.789,0.12,0.378,0.845,0.541,0.857,0.976,0.358,0.897,0.202
5,es_recall_0.5_std,0.057,0.192,0.21,0.228,0.204,0.243,0.097,0.103,0.071,0.072,0.125
6,execution_time_mean,0.501,0.546,9.155,1.071,28.479,9.475,2.245,3.43,3.291,2.217,0.322
7,execution_time_std,0.015,0.03,0.602,0.318,14.938,1.224,0.183,0.203,0.726,0.17,0.007
