,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.873,0.873,0.158,0.252,0.394,0.687,0.313,0.984,0.205,0.528,0.401
1,es_fscore_05_std,0.204,0.204,0.179,0.213,0.099,0.283,0.217,0.111,0.139,0.258,0.205
2,es_precision_05_mean,0.874,0.874,0.147,0.295,0.585,0.73,0.251,0.985,0.172,0.462,0.695
3,es_precision_05_std,0.193,0.193,0.118,0.235,0.201,0.249,0.209,0.111,0.119,0.252,0.264
4,es_recall_05_mean,0.888,0.888,0.35,0.24,0.338,0.67,0.474,0.984,0.259,0.672,0.306
5,es_recall_05_std,0.206,0.206,0.351,0.214,0.132,0.289,0.218,0.111,0.173,0.242,0.185
6,execution_time_mean,5.951,6.004,106.742,4.103,35.073,152.827,17.764,36.99,167.983,17.761,0.519
7,execution_time_std,0.261,0.255,3.59,0.129,18.475,31.866,0.618,0.988,14.645,0.644,0.014
