,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.799,0.801,0.078,0.299,0.86,0.587,0.708,0.984,0.212,0.761,0.382
1,es_fscore_05_std,0.167,0.166,0.136,0.199,0.185,0.247,0.175,0.087,0.16,0.147,0.238
2,es_precision_05_mean,0.78,0.781,0.083,0.372,0.87,0.64,0.634,0.985,0.195,0.687,0.595
3,es_precision_05_std,0.163,0.162,0.137,0.213,0.198,0.224,0.181,0.085,0.149,0.157,0.209
4,es_recall_05_mean,0.862,0.862,0.149,0.277,0.869,0.557,0.86,0.983,0.231,0.918,0.312
5,es_recall_05_std,0.158,0.158,0.243,0.205,0.178,0.253,0.141,0.089,0.173,0.077,0.237
6,execution_time_mean,0.357,0.369,5.605,1.074,22.582,4.964,1.527,2.159,4.643,1.524,0.311
7,execution_time_std,0.016,0.017,0.384,0.123,8.964,0.397,0.106,0.108,0.265,0.117,0.005
