,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.989,0.727,0.084,0.35,0.837,0.579,0.68,0.974,0.254,0.735,0.306
1,es_fscore_0.5_std,0.079,0.193,0.12,0.217,0.205,0.251,0.187,0.131,0.065,0.15,0.183
2,es_precision_0.5_mean,0.99,0.72,0.068,0.365,0.855,0.63,0.611,0.975,0.193,0.67,0.525
3,es_precision_0.5_std,0.07,0.182,0.092,0.218,0.211,0.219,0.194,0.13,0.057,0.165,0.148
4,es_recall_0.5_mean,0.988,0.773,0.185,0.35,0.828,0.554,0.829,0.973,0.381,0.879,0.239
5,es_recall_0.5_std,0.085,0.213,0.237,0.229,0.207,0.254,0.149,0.132,0.06,0.086,0.188
6,execution_time_mean,0.535,0.553,9.211,2.163,28.377,9.551,2.254,3.426,3.93,2.233,0.326
7,execution_time_std,0.02,0.022,0.431,0.584,18.443,1.195,0.17,0.151,0.673,0.164,0.006
