,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.994,0.881,0.221,0.341,0.824,0.575,0.768,0.984,0.238,0.796,0.439
1,es_fscore_0.5_std,0.05,0.098,0.212,0.225,0.203,0.29,0.155,0.086,0.078,0.134,0.253
2,es_precision_0.5_mean,0.995,0.856,0.284,0.358,0.828,0.67,0.683,0.985,0.171,0.724,0.655
3,es_precision_0.5_std,0.05,0.1,0.242,0.223,0.213,0.237,0.158,0.085,0.061,0.145,0.271
4,es_recall_0.5_mean,0.993,0.915,0.246,0.348,0.838,0.536,0.956,0.983,0.409,0.967,0.362
5,es_recall_0.5_std,0.051,0.095,0.265,0.25,0.192,0.296,0.084,0.087,0.081,0.058,0.241
6,execution_time_mean,0.15,0.156,1.804,0.447,7.946,1.361,0.689,0.813,0.763,0.687,0.276
7,execution_time_std,0.007,0.007,0.148,0.135,2.564,0.054,0.058,0.048,0.082,0.056,0.005
