,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.988,0.912,0.295,0.289,0.854,0.577,0.745,0.979,0.184,0.812,0.52
1,es_fscore_0.5_std,0.075,0.101,0.182,0.239,0.188,0.284,0.186,0.121,0.072,0.079,0.215
2,es_precision_0.5_mean,0.99,0.896,0.335,0.29,0.855,0.655,0.653,0.98,0.124,0.721,0.78
3,es_precision_0.5_std,0.07,0.108,0.203,0.241,0.2,0.252,0.187,0.121,0.052,0.094,0.248
4,es_recall_0.5_mean,0.987,0.933,0.342,0.308,0.871,0.54,0.916,0.978,0.375,0.975,0.42
5,es_recall_0.5_std,0.08,0.09,0.241,0.258,0.178,0.289,0.157,0.122,0.102,0.046,0.209
6,execution_time_mean,0.202,0.216,2.86,0.618,14.101,1.726,0.931,1.206,1.09,0.933,0.286
7,execution_time_std,0.008,0.009,0.192,0.129,4.941,0.05,0.071,0.07,0.074,0.075,0.005
