,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.726,0.727,0.084,0.324,0.837,0.579,0.68,0.974,0.25,0.735,0.306
1,es_fscore_05_std,0.193,0.193,0.12,0.192,0.205,0.251,0.187,0.131,0.159,0.15,0.183
2,es_precision_05_mean,0.719,0.72,0.068,0.395,0.855,0.63,0.611,0.975,0.236,0.67,0.525
3,es_precision_05_std,0.182,0.182,0.092,0.204,0.211,0.219,0.194,0.13,0.151,0.165,0.148
4,es_recall_05_mean,0.773,0.773,0.185,0.299,0.828,0.554,0.829,0.973,0.266,0.879,0.239
5,es_recall_05_std,0.213,0.213,0.237,0.199,0.207,0.254,0.149,0.132,0.167,0.086,0.188
6,execution_time_mean,0.537,0.553,9.211,1.42,28.377,9.551,2.254,3.426,8.133,2.233,0.326
7,execution_time_std,0.022,0.022,0.431,0.093,18.443,1.195,0.17,0.151,0.551,0.164,0.006
