,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.989,0.941,0.39,0.314,0.888,0.403,0.744,0.993,0.188,0.815,0.521
1,es_fscore_0.5_std,0.071,0.083,0.135,0.25,0.148,0.133,0.206,0.051,0.061,0.109,0.233
2,es_precision_0.5_mean,0.988,0.932,0.416,0.303,0.887,0.51,0.656,0.995,0.122,0.737,0.78
3,es_precision_0.5_std,0.072,0.071,0.144,0.241,0.164,0.07,0.207,0.05,0.044,0.108,0.268
4,es_recall_0.5_mean,0.99,0.952,0.453,0.349,0.902,0.361,0.908,0.992,0.436,0.957,0.422
5,es_recall_0.5_std,0.07,0.09,0.206,0.288,0.135,0.143,0.159,0.053,0.069,0.076,0.215
6,execution_time_mean,0.269,0.32,4.373,0.591,20.723,2.305,1.342,1.823,1.455,1.339,0.297
7,execution_time_std,0.01,0.017,0.305,0.04,7.004,0.089,0.097,0.123,0.094,0.097,0.005
