,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.796,0.797,0.092,0.282,0.787,0.537,0.773,0.995,0.204,0.791,0.348
1,es_fscore_05_std,0.135,0.133,0.129,0.208,0.212,0.241,0.165,0.05,0.166,0.157,0.227
2,es_precision_05_mean,0.765,0.766,0.119,0.345,0.8,0.605,0.703,0.995,0.185,0.724,0.56
3,es_precision_05_std,0.132,0.131,0.169,0.227,0.226,0.204,0.174,0.05,0.151,0.169,0.203
4,es_recall_05_mean,0.874,0.874,0.14,0.265,0.795,0.504,0.938,0.995,0.229,0.953,0.28
5,es_recall_05_std,0.125,0.125,0.203,0.218,0.203,0.249,0.054,0.05,0.182,0.049,0.224
6,execution_time_mean,0.195,0.202,2.62,0.544,10.201,2.171,0.897,1.112,2.062,0.884,0.285
7,execution_time_std,0.011,0.011,0.218,0.089,4.372,0.14,0.086,0.066,0.139,0.072,0.007
