,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.933,0.933,0.425,0.262,0.895,0.426,0.62,0.98,0.21,0.784,0.486
1,es_fscore_05_std,0.127,0.127,0.111,0.228,0.134,0.097,0.28,0.121,0.106,0.142,0.214
2,es_precision_05_mean,0.924,0.924,0.45,0.298,0.892,0.5,0.537,0.98,0.157,0.698,0.77
3,es_precision_05_std,0.123,0.123,0.117,0.241,0.148,0.0,0.274,0.121,0.08,0.149,0.269
4,es_recall_05_mean,0.944,0.944,0.447,0.265,0.913,0.389,0.81,0.98,0.318,0.944,0.383
5,es_recall_05_std,0.127,0.126,0.166,0.245,0.111,0.111,0.216,0.121,0.159,0.1,0.198
6,execution_time_mean,0.994,1.018,17.817,2.774,75.766,9.293,4.616,5.987,16.001,4.452,0.315
7,execution_time_std,0.192,0.196,1.029,0.36,23.266,0.886,0.745,0.937,2.435,0.661,0.005
