,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.998,0.938,0.226,0.272,0.909,0.665,0.584,0.983,0.189,0.757,0.504
1,es_fscore_0.5_std,0.007,0.103,0.196,0.244,0.154,0.255,0.266,0.086,0.066,0.158,0.208
2,es_precision_0.5_mean,1.0,0.929,0.225,0.271,0.942,0.7,0.502,0.985,0.127,0.672,0.795
3,es_precision_0.5_std,0.0,0.112,0.187,0.243,0.146,0.245,0.262,0.085,0.049,0.163,0.246
4,es_recall_0.5_mean,0.997,0.952,0.372,0.289,0.89,0.64,0.754,0.981,0.382,0.908,0.402
5,es_recall_0.5_std,0.013,0.095,0.342,0.266,0.164,0.258,0.238,0.088,0.085,0.135,0.197
6,execution_time_mean,0.629,1.409,27.549,1.28,66.944,17.742,6.008,8.321,3.909,5.887,0.335
7,execution_time_std,0.025,0.297,1.873,1.053,28.764,1.689,1.059,1.513,0.232,0.972,0.005
