,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.462,0.01,0.377,0.414,0.628,0.014,0.309,0.664,0.329,0.287,0.106
1,es_fscore_0.5_std,0.128,0.07,0.188,0.169,0.081,0.066,0.325,0.274,0.046,0.157,0.126
2,es_precision_0.5_mean,0.49,0.474,0.397,0.465,0.607,0.475,0.334,0.704,0.303,0.408,0.398
3,es_precision_0.5_std,0.07,0.116,0.162,0.072,0.095,0.109,0.261,0.245,0.043,0.164,0.249
4,es_recall_0.5_mean,0.478,0.012,0.439,0.477,0.724,0.011,0.437,0.672,0.367,0.43,0.148
5,es_recall_0.5_std,0.137,0.083,0.19,0.172,0.073,0.057,0.368,0.27,0.066,0.13,0.122
6,execution_time_mean,1.079,637.621,926.025,10.005,3175.417,1034.694,5.753,4312.853,4.618,5.811,0.321
7,execution_time_std,0.033,246.091,292.108,4.467,682.452,324.592,1.357,1131.539,0.194,1.43,0.005
