,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.918,0.949,0.44,0.362,0.865,0.363,0.717,0.962,0.204,0.857,0.469
1,es_fscore_0.5_std,0.216,0.166,0.26,0.219,0.134,0.161,0.262,0.162,0.055,0.148,0.203
2,es_precision_0.5_mean,0.942,0.965,0.427,0.413,0.849,0.5,0.66,0.97,0.144,0.81,0.745
3,es_precision_0.5_std,0.173,0.146,0.257,0.197,0.153,0.003,0.279,0.155,0.039,0.161,0.269
4,es_recall_0.5_mean,0.917,0.948,0.592,0.39,0.894,0.328,0.819,0.963,0.375,0.935,0.368
5,es_recall_0.5_std,0.221,0.166,0.254,0.234,0.105,0.168,0.214,0.156,0.091,0.118,0.183
6,execution_time_mean,0.514,33.144,27.087,1.505,193.518,68.434,2.453,168.802,2.972,2.443,0.299
7,execution_time_std,0.027,6.741,3.024,0.198,22.243,2.405,0.224,32.369,0.164,0.224,0.005
