,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.466,0.203,0.234,0.384,0.611,0.079,0.683,0.765,0.289,0.835,0.285
1,es_fscore_0.5_std,0.12,0.261,0.145,0.191,0.099,0.151,0.26,0.267,0.052,0.158,0.16
2,es_precision_0.5_mean,0.495,0.624,0.296,0.465,0.575,0.495,0.645,0.8,0.243,0.823,0.699
3,es_precision_0.5_std,0.05,0.216,0.11,0.104,0.104,0.05,0.264,0.245,0.041,0.125,0.291
4,es_recall_0.5_mean,0.551,0.204,0.276,0.388,0.728,0.065,0.792,0.781,0.378,0.923,0.213
5,es_recall_0.5_std,0.176,0.263,0.183,0.2,0.093,0.139,0.223,0.247,0.1,0.141,0.14
6,execution_time_mean,2.262,928.527,451.229,13.446,4396.891,1259.421,9.501,6209.282,8.544,9.555,0.366
7,execution_time_std,0.08,163.393,85.038,5.903,991.77,302.899,2.284,1810.522,0.508,2.197,0.007
