,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.978,0.969,0.417,0.339,0.936,0.46,0.693,0.973,0.172,0.79,0.104
1,es_fscore_0.5_std,0.098,0.134,0.103,0.247,0.126,0.113,0.195,0.13,0.065,0.089,0.114
2,es_precision_0.5_mean,0.98,0.971,0.447,0.338,0.931,0.535,0.615,0.975,0.111,0.713,0.16
3,es_precision_0.5_std,0.098,0.135,0.113,0.247,0.138,0.128,0.194,0.13,0.046,0.097,0.202
4,es_recall_0.5_mean,0.976,0.968,0.448,0.367,0.948,0.421,0.848,0.972,0.409,0.925,0.169
5,es_recall_0.5_std,0.098,0.133,0.189,0.277,0.112,0.112,0.151,0.13,0.091,0.063,0.114
6,execution_time_mean,0.098,0.111,1.254,0.107,10.534,1.25,0.501,0.557,0.9,0.519,0.253
7,execution_time_std,0.003,0.004,0.101,0.024,3.246,0.048,0.047,0.028,0.273,0.048,0.005
