,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.995,0.941,0.406,0.261,0.792,0.329,0.637,0.994,0.188,0.768,0.267
1,es_fscore_0.5_std,0.05,0.113,0.132,0.253,0.236,0.179,0.281,0.05,0.057,0.194,0.182
2,es_precision_0.5_mean,0.995,0.933,0.442,0.266,0.782,0.51,0.552,0.995,0.122,0.681,0.665
3,es_precision_0.5_std,0.05,0.1,0.133,0.258,0.258,0.07,0.277,0.05,0.04,0.195,0.265
4,es_recall_0.5_mean,0.994,0.952,0.43,0.285,0.828,0.287,0.823,0.994,0.43,0.932,0.193
5,es_recall_0.5_std,0.05,0.114,0.173,0.283,0.206,0.184,0.224,0.05,0.08,0.149,0.148
6,execution_time_mean,2.385,2.753,56.361,10.257,100.761,12.557,8.978,17.5,10.11,8.95,0.385
7,execution_time_std,0.104,0.241,9.313,0.696,29.769,0.802,0.79,1.147,0.507,0.716,0.007
