,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.867,0.557,0.327,0.304,0.634,0.235,0.729,0.9,0.244,0.867,0.184
1,es_fscore_0.5_std,0.222,0.351,0.144,0.235,0.114,0.197,0.263,0.187,0.044,0.112,0.162
2,es_precision_0.5_mean,0.904,0.818,0.318,0.405,0.577,0.494,0.677,0.929,0.179,0.822,0.647
3,es_precision_0.5_std,0.205,0.215,0.153,0.192,0.103,0.05,0.282,0.173,0.036,0.127,0.302
4,es_recall_0.5_mean,0.846,0.562,0.46,0.304,0.816,0.204,0.824,0.897,0.391,0.948,0.128
5,es_recall_0.5_std,0.221,0.355,0.177,0.248,0.108,0.196,0.213,0.175,0.071,0.081,0.126
6,execution_time_mean,4.037,1160.11,424.589,19.266,5126.157,1252.867,15.52,6958.033,14.092,16.195,0.414
7,execution_time_std,0.173,319.195,117.05,4.973,1084.785,303.401,3.497,2300.401,0.679,6.108,0.008
