,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.936,0.859,0.319,0.342,0.851,0.296,0.707,0.962,0.214,0.857,0.365
1,es_fscore_0.5_std,0.175,0.245,0.185,0.247,0.154,0.192,0.278,0.116,0.053,0.149,0.201
2,es_precision_0.5_mean,0.956,0.882,0.326,0.408,0.834,0.503,0.653,0.975,0.153,0.808,0.734
3,es_precision_0.5_std,0.14,0.172,0.196,0.199,0.175,0.088,0.297,0.109,0.037,0.164,0.268
4,es_recall_0.5_mean,0.933,0.871,0.46,0.361,0.88,0.257,0.81,0.958,0.374,0.943,0.274
5,es_recall_0.5_std,0.174,0.245,0.201,0.279,0.12,0.191,0.225,0.11,0.088,0.116,0.171
6,execution_time_mean,1.188,147.193,96.973,5.411,827.238,251.735,5.73,880.321,5.568,5.915,0.34
7,execution_time_std,0.049,64.587,55.783,1.786,377.89,108.441,2.525,431.721,0.273,2.693,0.007
