,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.441,0.1,0.189,0.414,0.614,0.036,0.623,0.716,0.305,0.547,0.294
1,es_fscore_0.5_std,0.157,0.211,0.167,0.17,0.095,0.108,0.263,0.269,0.049,0.273,0.163
2,es_precision_0.5_mean,0.5,0.566,0.257,0.478,0.582,0.485,0.57,0.74,0.261,0.757,0.704
3,es_precision_0.5_std,0.0,0.195,0.135,0.064,0.105,0.085,0.277,0.25,0.042,0.178,0.245
4,es_recall_0.5_mean,0.463,0.1,0.239,0.433,0.716,0.03,0.748,0.735,0.379,0.667,0.224
5,es_recall_0.5_std,0.168,0.212,0.214,0.179,0.087,0.097,0.233,0.251,0.083,0.262,0.146
6,execution_time_mean,1.674,748.839,538.59,10.823,3884.23,1196.344,7.486,5358.968,6.567,7.517,0.342
7,execution_time_std,0.056,56.413,116.025,3.541,959.119,318.082,1.626,1305.288,0.354,1.78,0.006
