,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.447,0.055,0.233,0.42,0.616,0.077,0.561,0.713,0.303,0.503,0.206
1,es_fscore_0.5_std,0.15,0.155,0.166,0.167,0.088,0.165,0.257,0.283,0.044,0.239,0.162
2,es_precision_0.5_mean,0.5,0.53,0.286,0.478,0.585,0.5,0.525,0.755,0.261,0.721,0.424
3,es_precision_0.5_std,0.0,0.119,0.126,0.06,0.099,0.0,0.25,0.25,0.038,0.182,0.283
4,es_recall_0.5_mean,0.474,0.057,0.301,0.44,0.724,0.069,0.716,0.726,0.372,0.641,0.212
5,es_recall_0.5_std,0.151,0.156,0.208,0.178,0.088,0.154,0.25,0.271,0.078,0.249,0.123
6,execution_time_mean,0.46,105.228,119.263,1.802,716.126,279.927,2.751,884.611,2.379,2.675,0.289
7,execution_time_std,0.016,3.834,35.232,1.112,296.895,139.586,1.387,374.004,0.312,1.209,0.005
