,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.428,0.005,0.441,0.416,0.63,0.014,0.131,0.659,0.341,0.253,0.067
1,es_fscore_0.5_std,0.173,0.05,0.174,0.159,0.071,0.078,0.217,0.261,0.056,0.142,0.094
2,es_precision_0.5_mean,0.495,0.463,0.449,0.457,0.6,0.48,0.215,0.685,0.329,0.356,0.352
3,es_precision_0.5_std,0.05,0.143,0.151,0.071,0.071,0.098,0.166,0.241,0.049,0.148,0.262
4,es_recall_0.5_mean,0.458,0.005,0.491,0.488,0.718,0.012,0.301,0.671,0.364,0.409,0.091
5,es_recall_0.5_std,0.192,0.05,0.184,0.164,0.067,0.071,0.297,0.252,0.083,0.134,0.082
6,execution_time_mean,0.987,644.769,1174.003,11.221,3194.795,1005.893,5.542,4190.472,4.475,4.076,0.316
7,execution_time_std,0.03,270.687,276.741,3.54,1010.074,359.564,1.704,1158.218,0.51,0.106,0.005
