,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.462,0.074,0.208,0.403,0.637,0.086,0.677,0.745,0.292,0.684,0.139
1,es_fscore_0.5_std,0.128,0.176,0.144,0.183,0.078,0.169,0.242,0.341,0.059,0.241,0.114
2,es_precision_0.5_mean,0.5,0.559,0.27,0.476,0.612,0.5,0.653,0.809,0.247,0.77,0.335
3,es_precision_0.5_std,0.0,0.163,0.129,0.078,0.085,0.0,0.232,0.242,0.042,0.132,0.275
4,es_recall_0.5_mean,0.499,0.074,0.254,0.411,0.737,0.075,0.789,0.748,0.376,0.783,0.155
5,es_recall_0.5_std,0.137,0.175,0.185,0.19,0.079,0.154,0.209,0.336,0.094,0.222,0.097
6,execution_time_mean,0.22,33.837,28.34,0.604,181.261,79.833,1.127,185.185,1.494,1.116,0.269
7,execution_time_std,0.008,14.561,3.291,0.293,10.056,1.405,0.074,28.764,0.384,0.075,0.004
