,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.791,0.481,0.278,0.373,0.635,0.21,0.723,0.83,0.228,0.84,0.258
1,es_fscore_0.5_std,0.296,0.352,0.165,0.201,0.117,0.215,0.25,0.286,0.054,0.152,0.144
2,es_precision_0.5_mean,0.848,0.805,0.27,0.447,0.59,0.488,0.696,0.89,0.169,0.819,0.469
3,es_precision_0.5_std,0.237,0.244,0.174,0.147,0.118,0.072,0.25,0.219,0.044,0.142,0.221
4,es_recall_0.5_mean,0.774,0.48,0.434,0.376,0.802,0.188,0.808,0.828,0.364,0.907,0.245
5,es_recall_0.5_std,0.29,0.352,0.174,0.21,0.109,0.203,0.19,0.288,0.082,0.128,0.139
6,execution_time_mean,0.196,11.722,11.11,0.393,88.965,35.533,1.0,61.663,1.426,0.992,0.265
7,execution_time_std,0.007,0.326,0.58,0.176,10.362,1.121,0.077,12.501,0.234,0.067,0.005
