,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.75_mean,0.87,0.755,0.0,0.265,0.348,0.704,0.01,0.88,0.258,0.122,0.024
1,es_fscore_0.75_std,0.336,0.281,0.0,0.427,0.457,0.26,0.07,0.325,0.217,0.299,0.136
2,es_precision_0.75_mean,0.87,0.664,0.0,0.282,0.37,0.88,0.007,0.88,0.185,0.128,0.05
3,es_precision_0.75_std,0.336,0.251,0.0,0.448,0.483,0.325,0.047,0.325,0.162,0.32,0.218
4,es_recall_0.75_mean,0.87,0.877,0.0,0.258,0.333,0.587,0.987,0.88,0.59,0.893,0.493
5,es_recall_0.75_std,0.336,0.325,0.0,0.423,0.445,0.217,0.066,0.325,0.286,0.21,0.407
6,execution_time_mean,0.015,0.021,0.125,0.025,0.174,0.099,0.088,0.076,0.041,0.088,0.256
7,execution_time_std,0.001,0.002,0.278,0.004,0.076,0.007,0.008,0.008,0.004,0.008,0.028
