,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.99,0.946,0.044,0.611,0.876,0.809,0.734,0.989,0.514,0.834,0.533
1,es_fscore_0.5_std,0.099,0.099,0.137,0.469,0.221,0.234,0.146,0.1,0.17,0.117,0.29
2,es_precision_0.5_mean,0.99,0.949,0.037,0.645,0.872,1.0,0.636,0.99,0.399,0.809,0.9
3,es_precision_0.5_std,0.099,0.101,0.108,0.476,0.247,0.0,0.155,0.099,0.149,0.161,0.3
4,es_recall_0.5_mean,0.99,0.943,0.094,0.601,0.891,0.731,0.886,0.988,0.747,0.905,0.417
5,es_recall_0.5_std,0.099,0.103,0.283,0.47,0.19,0.261,0.124,0.1,0.169,0.152,0.279
6,execution_time_mean,0.096,0.127,1.356,0.11,4.778,1.226,0.584,0.623,0.426,0.585,0.285
7,execution_time_std,0.005,0.007,0.145,0.012,2.148,0.067,0.063,0.051,0.08,0.073,0.005
