,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.99,0.91,0.006,0.618,0.709,0.656,0.67,0.989,0.475,0.826,0.617
1,es_fscore_0.5_std,0.099,0.099,0.063,0.46,0.273,0.147,0.181,0.1,0.206,0.182,0.293
2,es_precision_0.5_mean,0.99,0.848,0.007,0.657,0.739,0.99,0.531,0.99,0.352,0.826,0.91
3,es_precision_0.5_std,0.099,0.105,0.066,0.469,0.307,0.099,0.175,0.099,0.172,0.24,0.286
4,es_recall_0.5_mean,0.99,0.984,0.006,0.605,0.706,0.506,0.974,0.988,0.798,0.9,0.504
5,es_recall_0.5_std,0.099,0.105,0.06,0.464,0.263,0.171,0.092,0.101,0.197,0.171,0.279
6,execution_time_mean,0.025,0.034,0.196,0.04,0.669,0.196,0.167,0.136,0.078,0.169,0.253
7,execution_time_std,0.002,0.002,0.022,0.004,0.323,0.012,0.013,0.012,0.007,0.027,0.007
