,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.943,0.943,0.066,0.532,0.934,0.867,0.706,0.99,0.429,0.831,0.522
1,es_fscore_05_std,0.098,0.098,0.178,0.383,0.134,0.184,0.132,0.099,0.335,0.119,0.271
2,es_precision_05_mean,0.957,0.957,0.053,0.726,0.931,1.0,0.615,0.99,0.411,0.777,0.89
3,es_precision_05_std,0.099,0.099,0.131,0.442,0.156,0.0,0.143,0.099,0.324,0.15,0.313
4,es_recall_05_mean,0.93,0.93,0.133,0.457,0.943,0.798,0.842,0.99,0.451,0.915,0.4
5,es_recall_05_std,0.099,0.099,0.33,0.361,0.112,0.211,0.113,0.099,0.344,0.127,0.262
6,execution_time_mean,0.182,0.189,2.275,0.163,7.464,2.138,0.845,0.979,1.701,0.835,0.296
7,execution_time_std,0.013,0.012,0.218,0.012,3.407,0.152,0.091,0.069,0.117,0.081,0.005
