,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_0.5_mean,0.999,0.933,0.062,0.664,0.943,0.943,0.573,0.98,0.517,0.724,0.471
1,es_fscore_0.5_std,0.007,0.134,0.15,0.445,0.15,0.102,0.122,0.14,0.155,0.134,0.26
2,es_precision_0.5_mean,1.0,0.965,0.061,0.721,0.938,1.0,0.498,0.98,0.409,0.669,0.909
3,es_precision_0.5_std,0.0,0.138,0.105,0.447,0.165,0.0,0.131,0.14,0.141,0.16,0.286
4,es_recall_0.5_mean,0.999,0.904,0.166,0.646,0.952,0.905,0.687,0.98,0.724,0.808,0.348
5,es_recall_0.5_std,0.012,0.131,0.366,0.448,0.133,0.131,0.105,0.14,0.139,0.133,0.239
6,execution_time_mean,0.44,0.489,8.246,0.422,26.027,9.459,2.021,3.073,2.588,1.989,0.342
7,execution_time_std,0.02,0.038,0.766,0.174,19.619,1.269,0.227,0.248,0.367,0.227,0.006
