,metrics,MatrixProfile,PanMatrixProfile,LocoMotif,LatentMotif,MDL,Motiflets,BasePersistentPattern,Valmod,Baseline,AdaptativeBasePersistentPattern,Grammarviz
0,es_fscore_05_mean,0.95,0.95,0.045,0.398,0.829,0.707,0.716,0.999,0.468,0.842,0.558
1,es_fscore_05_std,0.037,0.037,0.16,0.385,0.225,0.255,0.18,0.011,0.322,0.141,0.313
2,es_precision_05_mean,0.932,0.932,0.04,0.588,0.842,1.0,0.605,1.0,0.424,0.827,0.86
3,es_precision_05_std,0.043,0.043,0.135,0.487,0.251,0.0,0.185,0.0,0.296,0.185,0.347
4,es_recall_05_mean,0.969,0.969,0.08,0.336,0.834,0.603,0.919,0.998,0.526,0.909,0.45
5,es_recall_05_std,0.046,0.046,0.257,0.356,0.207,0.287,0.113,0.02,0.35,0.159,0.299
6,execution_time_mean,0.07,0.074,0.621,0.079,2.34,0.577,0.352,0.339,0.484,0.354,0.271
7,execution_time_std,0.004,0.004,0.071,0.004,1.232,0.03,0.034,0.04,0.042,0.039,0.014
